Unnamed: 0,filepath_visual_pair1,filepath_audio_pair1,filepath_visual_pair2,filepath_audio_pair2,label_pair1,label_pair2
1749,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1750,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1751,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1752,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1753,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1754,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1755,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1756,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1757,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1758,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1759,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1760,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1761,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1762,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1763,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1764,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1765,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1766,./Embedding_visual_p/MM-0914-02.csv,./Embedding_audio_p/MM-0914-02.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-02.csv,./Label/MM-0902-07.csv
1767,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-03.csv,./Label/MM-0902-07.csv
1768,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-03.csv,./Label/MM-0902-07.csv
1769,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-07.csv,./Embedding_audio_p/MM-0902-07.csv,./Label/MM-0914-03.csv,./Label/MM-0902-07.csv
1770,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1771,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1772,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1773,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1774,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1775,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1776,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1777,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1778,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1779,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1780,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1781,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1782,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1783,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1784,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1785,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1786,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1787,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1788,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1789,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1790,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1791,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1792,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1793,./Embedding_visual_p/MM-0914-03.csv,./Embedding_audio_p/MM-0914-03.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-03.csv,./Label/MM-0902-06.csv
1794,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1795,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1796,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1797,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1798,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1799,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1800,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1801,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1802,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1803,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1804,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1805,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1806,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1807,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1808,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1809,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1810,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1811,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1812,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1813,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1814,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1815,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1816,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1817,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1818,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1819,./Embedding_visual_p/MM-0914-04.csv,./Embedding_audio_p/MM-0914-04.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-04.csv,./Label/MM-0902-06.csv
1820,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-05.csv,./Label/MM-0902-06.csv
1821,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-05.csv,./Label/MM-0902-06.csv
1822,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-05.csv,./Label/MM-0902-06.csv
1823,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-05.csv,./Label/MM-0902-06.csv
1824,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-05.csv,./Label/MM-0902-06.csv
1825,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-05.csv,./Label/MM-0902-06.csv
1826,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-05.csv,./Label/MM-0902-06.csv
1827,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-05.csv,./Label/MM-0902-06.csv
1828,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-05.csv,./Label/MM-0902-06.csv
1829,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-06.csv,./Embedding_audio_p/MM-0902-06.csv,./Label/MM-0914-05.csv,./Label/MM-0902-06.csv
1830,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1831,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1832,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1833,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1834,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1835,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1836,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1837,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1838,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1839,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1840,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1841,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1842,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1843,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1844,./Embedding_visual_p/MM-0914-05.csv,./Embedding_audio_p/MM-0914-05.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-05.csv,./Label/MM-0902-05.csv
1845,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1846,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1847,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1848,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1849,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1850,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1851,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1852,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1853,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1854,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1855,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1856,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1857,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1858,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1859,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1860,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1861,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1862,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
1863,./Embedding_visual_p/MM-0914-06.csv,./Embedding_audio_p/MM-0914-06.csv,./Embedding_visual_p/MM-0902-05.csv,./Embedding_audio_p/MM-0902-05.csv,./Label/MM-0914-06.csv,./Label/MM-0902-05.csv
